index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
5060,西登戸,"2,413","103,344","51,730",50.06,"12,352","67,492","18,948","151,819","51,039","24,211",47.44,"1,161","26,623,384","6,173",552,"30,413",8.52,8.75,13.82,16.36,14.66,11.83,12.91,8.57,4.57,63.48,31.52,"91,361"
5061,新千葉,"1,601","99,601","49,813",50.01,"11,426","64,857","18,668","165,193","50,305","24,958",49.61,"1,338","27,871,854","7,556",672,"29,381",8.34,8.18,13.74,16.83,14.52,11.82,13,8.64,4.93,62.78,32.44,"107,722"
5062,京成千葉,"26,577","105,098","52,885",50.32,"11,875","68,350","20,040","163,305","52,524","25,901",49.31,"1,380","28,256,292","7,785",693,"23,901",8.27,7.88,13.52,16.84,14.45,11.98,13.29,8.74,5.03,61.96,32.9,"109,093"
5063,千葉中央,"16,291","96,337","48,675",50.53,"10,567","62,331","18,882","144,758","48,068","23,876",49.67,"1,317","27,795,727","7,485",660,"11,733",8.04,7.46,13.23,16.91,14.46,12.03,13.56,8.98,5.31,62.26,31.97,"104,394"
5064,千葉中央,"16,291","96,337","48,675",50.53,"10,567","62,331","18,882","144,758","48,068","23,876",49.67,"1,317","27,795,727","7,485",660,"11,733",8.04,7.46,13.23,16.91,14.46,12.03,13.56,8.98,5.31,62.26,31.97,"104,394"
5065,千葉寺,"4,551","74,378","38,029",51.13,"8,971","47,810","14,453","73,580","35,059","15,680",44.72,563,"8,123,392","3,017",264,"8,634",8.36,8.55,12.73,16.25,15.01,11.78,12.94,9.51,4.88,48.49,40.32,"40,750"
5066,大森台,"2,653","66,122","33,701",50.97,"8,245","41,609","13,809","49,004","29,013","11,144",38.41,327,"4,287,788","1,640",124,"9,748",8.46,9.06,11.62,15.2,14.93,11.84,13.62,10.4,4.86,38.23,50.46,"15,960"
5067,学園前,"4,764","51,296","25,745",50.19,"9,171","33,189","8,014","37,768","19,229","4,816",25.05,216,"4,551,413",958,81,"11,351",12.25,11.58,10.21,16.64,16.44,11.11,11,7.22,3.54,46.76,41.67,"10,819"
5068,おゆみ野,"4,505","54,599","27,171",49.76,"11,222","36,375","6,463","35,040","19,974","4,473",22.39,233,"5,203,802",947,83,"7,960",13.95,12.72,10.29,17.44,17.85,10.63,9.31,5.39,2.43,47.64,41.63,"11,333"
5069,ちはら台,"5,213","36,886","18,044",48.92,"7,369","24,836","4,514","20,369","12,883","2,405",18.67,92,"1,879,509",485,37,"5,251",13.21,13.25,10.46,15.96,16.46,12.73,10.05,5.47,2.41,36.96,47.83,"4,880"
5070,京成成田,"34,871","50,303","24,980",49.66,"7,017","35,144","7,669","47,116","22,685","9,270",40.86,497,"6,971,550","2,224",252,"7,736",9.27,9.44,15.2,16.77,13.86,12.93,12.32,6.68,3.53,52.92,36.42,"24,232"
5071,東成田,"1,798",873,507,58.08,55,600,205,"22,676",326,196,60.12,105,"1,386,559",473,50,0,4.07,5.7,18.84,12.33,11.98,14.77,14.3,11.16,6.86,47.62,48.57,"22,276"
5072,松戸,"105,205","108,204","54,296",50.18,"13,227","71,489","20,331","91,235","48,876","18,483",37.82,784,"13,221,621","4,160",344,"15,612",8.34,8.57,11.67,16.97,15.53,12,14.24,8.88,3.81,46.56,43.49,"42,988"
5073,上本郷,"6,904","125,774","63,054",50.13,"14,934","82,877","23,649","102,146","57,547","22,312",38.77,837,"13,130,184","4,374",397,"18,438",8.25,8.31,11.89,17.11,15.53,11.81,14.28,9.01,3.81,46.83,43.01,"46,124"
5074,松戸新田,"6,276","119,392","59,780",50.07,"14,685","78,519","22,318","91,996","53,812","20,251",37.63,713,"10,626,705","3,729",333,"15,968",8.54,8.5,11.65,17.11,15.61,11.76,14.13,9,3.72,47.12,42.64,"39,920"
5075,みのり台,"8,324","108,630","54,153",49.85,"13,980","70,420","20,920","68,511","47,232","16,320",34.55,516,"7,312,875","2,888",239,"9,878",8.8,8.94,11.23,16.54,15.55,11.58,14.25,9.3,3.81,45.74,42.64,"25,236"
5076,八柱,"44,720","99,716","49,150",49.29,"12,591","62,650","21,214","65,485","43,484","15,042",34.59,477,"6,342,021","2,530",223,"10,596",8.64,8.78,10.64,15.86,14.88,11.47,15.06,10.35,4.3,49.27,41.51,"22,605"
5077,常盤平,"18,656","108,279","52,940",48.89,"13,006","66,257","26,136","69,844","45,932","14,584",31.75,583,"7,139,564","2,764",232,"9,574",7.87,8.95,9.74,14.01,14.26,12.04,16.41,11.92,4.79,48.54,42.71,"22,152"
5078,五香,"30,193","111,967","55,172",49.28,"14,658","69,797","24,989","72,175","45,624","13,184",28.9,513,"7,132,020","2,568",207,"10,643",8.53,9.57,9.66,14.35,14.52,12.1,16.21,10.76,4.3,44.64,45.03,"23,426"
5079,元山,"18,539","95,533","47,114",49.32,"12,535","59,974","21,104","63,394","37,673","9,971",26.47,455,"5,644,979","2,221",172,"8,719",8.61,9.56,9.78,14.71,14.35,11.92,16.23,10.39,4.46,45.27,45.27,"22,224"
5080,くぬぎ山,"7,154","71,950","35,484",49.32,"9,401","45,421","15,813","50,034","28,595","7,845",27.43,368,"4,752,430","1,778",139,"6,469",8.69,9.05,10.16,15.33,14.41,11.64,15.98,10.15,4.59,48.64,41.3,"19,164"
5081,北初富,"4,974","66,146","32,591",49.27,"9,185","42,493","13,955","44,263","26,110","7,256",27.79,372,"3,436,699","1,753",113,"5,653",9.46,8.84,11.07,16.38,13.98,11.2,14.99,9.55,4.54,53.49,39.25,"16,289"
5082,新鎌ケ谷,"32,282","66,927","32,797",49,"9,131","42,935","14,364","45,606","26,127","6,932",26.53,389,"4,133,497","1,783",113,"6,061",9.27,8.87,10.9,16.14,13.77,11.4,15.4,9.7,4.55,53.73,38.3,"16,648"
5083,初富,"5,476","74,381","36,608",49.22,"10,303","47,948","15,789","49,021","29,010","7,331",25.27,418,"5,142,890","1,968",131,"6,811",9.3,9.03,10.87,16.19,13.65,11.46,15.87,9.62,4.01,53.11,36.84,"16,834"
5084,鎌ケ谷大仏,"14,426","104,567","51,856",49.59,"14,138","66,956","23,196","64,533","40,210","8,981",22.34,515,"7,073,990","2,692",177,"8,454",8.92,9.2,10.28,15.39,13.05,11.94,17.42,10.18,3.63,45.83,43.69,"19,579"
5085,二和向台,"17,851","95,291","47,280",49.62,"12,503","59,711","22,912","56,849","36,308","7,549",20.79,403,"5,345,870","2,193",147,"7,234",8.65,8.86,9.91,14.9,12.53,11.77,18.43,11.06,3.89,44.91,44.67,"15,560"
5086,三咲,"12,684","89,700","44,350",49.44,"11,492","55,538","22,507","52,768","34,727","7,504",21.61,363,"3,849,932","1,971",126,"6,962",8.42,8.75,9.79,14.47,12.6,11.65,18.4,11.77,4.16,46.83,45.73,"13,313"
5087,滝不動,"7,570","98,434","48,508",49.28,"12,405","59,961","25,832","61,027","39,579","9,693",24.49,498,"4,941,067","2,255",155,"8,427",8.28,8.63,9.34,14.27,13.27,11.34,17.36,12.86,4.66,48.8,44.18,"15,867"
5088,高根公団,"15,029","111,765","55,046",49.25,"13,657","68,830","28,939","70,922","46,042","12,322",26.76,566,"5,896,780","2,399",185,"10,139",7.8,8.83,9.41,14.07,13.96,11.53,16.89,12.83,4.69,46.82,47.35,"18,148"
5089,高根木戸,"8,042","131,319","64,814",49.36,"16,520","82,168","32,159","84,153","54,743","15,733",28.74,627,"6,298,421","2,734",224,"13,727",7.94,9.31,9.95,14.27,14.55,11.47,15.81,12.22,4.5,45.93,48.96,"21,239"
5090,北習志野,"44,500","135,473","67,723",49.99,"17,938","86,770","30,191","94,019","56,399","16,979",30.11,639,"7,296,827","2,792",236,"20,395",8.51,9.62,10.97,14.97,14.8,11.23,14.65,11.09,4.14,44.91,47.42,"25,327"
5091,習志野,"13,038","135,325","68,123",50.34,"18,157","87,964","28,604","93,827","56,228","17,176",30.55,549,"7,177,545","2,515",212,"20,103",8.65,9.73,11.5,15.32,14.86,11.28,14.32,10.35,3.98,42.99,47.72,"26,159"
5092,薬園台,"14,637","145,602","73,341",50.37,"20,129","95,674","29,153","89,848","60,221","18,541",30.79,494,"6,231,933","2,316",174,"16,241",9.1,9.53,11.76,16.23,15.09,10.99,13.78,9.62,3.9,42.51,50.2,"23,374"
5093,前原,"8,067","144,073","73,092",50.73,"20,250","99,027","24,199","96,246","62,656","22,350",35.67,564,"9,538,692","2,699",225,"20,242",9.54,9.22,13.16,18.23,15.6,10.81,12.29,7.78,3.38,54.08,40.25,"29,820"
5094,新津田沼,"70,700","148,771","75,492",50.74,"19,921","102,449","25,887","97,817","66,233","24,674",37.25,672,"10,190,969","3,184",271,"17,048",9.12,8.83,13.53,18.1,15.24,10.99,12.41,8.18,3.59,52.83,41.96,"32,946"
5095,京成津田沼,"43,016","138,655","70,064",50.53,"18,347","94,611","24,914","93,942","61,538","22,570",36.68,677,"10,958,176","3,264",271,"14,992",9,8.73,13.45,17.65,15.17,11.1,12.71,8.48,3.72,53.32,41.51,"34,377"
5096,西船橋,"104,900","130,875","67,574",51.63,"17,040","91,635","19,456","82,751","62,581","27,495",43.94,545,"8,554,446","3,036",242,"10,897",9.27,8.01,14.06,19.66,16.1,11.28,11.61,6.63,3.4,41.28,50.28,"33,532"
5097,東海神,"7,139","136,986","69,272",50.57,"18,079","95,131","22,537","114,963","63,814","26,792",41.98,898,"22,013,658","4,849",471,"11,393",9.24,7.96,13.37,19.14,15.76,11.2,12.18,7.5,3.64,52.45,40.31,"61,672"
5098,飯山満,"16,971","119,640","59,851",50.03,"16,261","78,893","23,970","68,877","49,830","15,122",30.35,445,"5,035,530","1,986",132,"10,749",8.92,9.32,11.11,16.66,15.14,11.35,14.05,9.54,3.91,39.1,47.19,"16,845"
5099,北習志野,"37,766","135,034","67,473",49.97,"17,883","86,397","30,182","93,804","56,229","16,916",30.08,638,"7,289,779","2,792",236,"20,400",8.52,9.61,10.93,14.96,14.8,11.23,14.68,11.13,4.15,44.98,47.49,"25,239"
5100,船橋日大前,"17,602","94,092","46,887",49.83,"13,940","60,339","19,468","70,397","38,869","11,561",29.74,446,"7,136,714","1,978",194,"16,479",9.82,9.93,10.53,15.81,15.2,10.69,14.07,10.13,3.82,49.33,40.36,"22,042"
5101,八千代緑が丘,"34,835","69,214","34,511",49.86,"11,952","45,441","11,691","52,160","26,998","6,710",24.85,254,"4,950,076","1,227",109,"14,291",11.74,10.53,10.27,17.41,15.39,10.4,13.96,7.68,2.61,49.61,37.4,"16,223"
5102,八千代中央,"21,947","77,185","38,367",49.71,"13,736","51,180","12,243","53,090","29,911","7,472",24.98,293,"6,607,777","1,577",116,"9,048",12.13,10.32,10.24,18.2,15.65,10.56,13.12,7.1,2.67,44.37,41.98,"18,982"
5103,村上,"5,268","84,018","41,537",49.44,"13,267","55,289","15,376","63,332","33,899","9,390",27.7,437,"7,347,627","2,186",193,"11,156",10.61,9.79,10.38,17.12,15.29,11.08,14.06,8.56,3.11,49.66,39.82,"23,554"
5104,東葉勝田台,"30,357","87,676","43,131",49.19,"12,616","56,965","17,978","59,087","35,270","9,306",26.39,465,"7,455,405","2,277",207,"7,393",9.44,9.71,10.37,15.75,14.6,11.7,15.21,9.86,3.35,52.04,36.56,"20,787"
5105,馬橋,"2,986","123,666","62,187",50.29,"14,684","80,767","24,533","82,780","54,727","19,559",35.74,630,"8,927,874","3,337",279,"13,570",8.06,8.47,11.77,16.03,14.62,12.19,15.82,9.39,3.67,47.3,44.13,"29,788"
5106,幸谷,"4,559","131,376","65,523",49.87,"15,283","87,414","25,275","81,895","57,904","20,109",34.73,634,"9,342,525","3,271",299,"12,989",7.77,8.57,12.24,16.06,14.42,12.62,15.62,9.03,3.68,49.05,42.43,"26,908"
5107,小金城趾,"1,499","113,646","56,611",49.81,"13,519","76,165","21,393","71,283","48,980","15,833",32.33,520,"8,557,325","2,676",250,"12,303",8.02,8.58,12.3,16.53,14.19,12.47,15.77,8.58,3.57,48.27,42.12,"22,509"
5108,鰭ケ崎,"1,275","95,872","47,750",49.81,"11,687","64,359","18,067","61,431","40,424","12,287",30.4,498,"8,218,502","2,442",215,"10,472",8.24,8.67,12.36,16.78,13.75,12.38,15.9,8.34,3.57,47.79,41.97,"20,164"
5109,平和台,"2,558","79,142","39,720",50.19,"10,863","54,791","13,163","51,158","31,562","8,490",26.9,471,"6,159,003","2,328",173,"8,636",9.29,9.25,12.85,17.3,13.49,12.87,14.87,7.1,2.98,43.95,42.46,"18,469"
5110,流山,"2,747","63,932","31,908",49.91,"8,801","43,862","11,099","41,570","24,748","6,010",24.28,381,"4,996,844","1,896",137,"6,502",9.24,9.41,12.43,16.68,13.14,13.19,15.37,7.39,3.15,43.57,42.78,"15,424"
5111,矢切,"7,121","70,920","35,352",49.85,"9,008","44,350","16,138","58,697","29,096","8,704",29.91,343,"3,378,572","1,703",124,"20,115",8.44,9.35,10.31,14.62,14.4,11.83,15.16,10.57,5.32,39.94,53.35,"13,543"
5112,北国分,"7,750","76,134","37,916",49.8,"10,091","47,468","16,620","51,976","30,587","8,337",27.26,323,"3,956,490","1,707",122,"11,759",8.92,9.32,9.75,15.22,14.76,11.64,15.42,10.06,4.92,39.94,48.3,"14,743"
5113,秋山,"6,344","58,175","28,865",49.62,"8,527","36,346","11,619","38,901","22,503","5,401",24,190,"2,971,053","1,254",76,"6,950",10.41,8.86,9.38,17.58,14.84,10.85,14.5,8.96,4.62,39.47,44.21,"14,400"
5114,東松戸,"17,009","49,000","24,139",49.26,"6,765","30,553","10,254","34,380","19,487","5,341",27.41,155,"1,755,369","1,093",57,"5,465",9.68,8.76,9.64,17.41,14.93,10.66,14.39,9.28,5.25,50.97,35.48,"13,615"
5115,松飛台,"4,514","48,105","23,727",49.32,"6,335","30,019","10,554","35,379","19,488","5,368",27.55,180,"2,962,345","1,171",75,"4,781",9.18,8.38,9.96,16.84,14.39,10.71,15.98,9.97,4.6,45,41.67,"15,011"
