index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
8875,厚別,"6,140","75,242","34,742",46.17,"8,922","51,273","15,031","69,885","32,998","10,386",31.47,458,"11,407,475","2,276",150,"8,658",7.34,9.72,11.51,14.11,14.29,14.83,14.21,9.03,4.97,53.06,32.75,"33,888"
8876,森林公園,"8,256","54,226","25,801",47.58,"6,876","36,858","10,449","51,518","23,025","7,326",31.82,251,"5,819,038","1,116",77,"18,002",7.74,11.92,12.82,12.14,13.71,14.36,13.61,8.26,5.44,45.82,34.66,"14,642"
8877,大麻,"14,782","33,782","16,542",48.97,"3,640","22,582","7,564","36,471","16,096","6,897",42.85,116,"1,799,613",637,37,"18,677",6.52,13.67,15.27,10.24,11.34,12.42,14.47,10.27,5.81,34.48,52.59,"5,328"
8878,野幌,"13,254","50,914","24,282",47.69,"5,575","33,746","11,554","40,805","21,304","5,958",27.97,306,"4,890,301","1,582",104,"7,111",6.57,10.74,11.43,11.14,13.22,15.49,15.43,10.2,5.78,41.5,42.81,"14,013"
8879,高砂,"5,664","50,648","23,907",47.2,"6,116","33,176","11,333","41,448","20,771","5,346",25.74,360,"5,682,284","1,743",106,"5,976",7.15,11.07,10.11,11.47,14.19,15.26,14.84,10.16,5.76,41.11,44.72,"15,763"
8880,江別,"7,934","31,167","14,777",47.41,"4,708","20,043","6,409","24,140","11,990","2,603",21.71,183,"1,916,409",872,37,"4,543",9.1,11.96,8.94,13.5,14.77,13.4,13.72,9.18,5.43,42.08,39.34,"7,890"
8881,豊幌,902,"2,870","1,322",46.06,366,"1,887",609,"1,567",960,112,11.67,4,0,36,2,199,6.95,12.79,8.7,8.84,16.32,17.65,13.14,10.13,5.49,0,100,295
8882,幌向,"2,598","7,506","3,525",46.96,776,"4,625","2,104","5,036","2,828",432,15.28,25,"283,945",125,8,783,5.44,10.9,7.81,8.44,13.55,17.05,15.31,13.41,8.09,52,36,822
8883,上幌向,960,"3,544","1,633",46.08,340,"2,146","1,091","3,679","1,369",233,17.02,41,"746,367",128,7,320,5.56,8.83,7.91,9.11,11.85,16.66,17.05,15.68,7.32,41.46,34.15,"1,649"
8884,岩見沢,"9,084","31,730","14,607",46.04,"3,620","19,490","8,599","34,925","14,091","4,934",35.02,412,"4,546,654","1,970",154,"4,500",7.32,8.75,9.87,12.84,11.85,13.67,15.65,12.31,7.75,47.57,41.26,"17,511"
8885,峰延,156,"1,308",605,46.25,93,661,562,"1,569",450,82,18.22,14,"65,034",63,1,137,3.65,8.29,6.01,6.92,9.35,13.54,19.01,17.49,15.74,57.14,21.43,603
8886,光珠内,42,630,331,52.54,46,346,249,"1,303",250,99,39.6,6,0,25,1,474,4.37,9.67,9.2,7.96,7.33,13.57,17.32,18.41,12.17,33.33,33.33,381
8887,美唄,"2,600","17,702","8,178",46.2,"1,973","10,509","5,213","18,242","7,726","2,634",34.09,187,"1,753,392",900,54,"2,787",6.75,10.27,7.52,11.15,12.06,14.09,15.86,13.22,9.07,52.41,35.83,"7,175"
8888,茶志内,32,619,298,48.14,45,302,271,848,253,69,27.27,5,0,33,0,60,4.84,5,4.52,7.9,8.55,14.52,19.84,23.06,11.77,60,20,347
8889,奈井江,582,"5,498","2,554",46.45,623,"2,972","1,905","6,335","2,372",783,33.01,57,"396,318",313,13,655,6.29,8.82,5.62,11.14,10.94,14,16.65,14.69,11.85,45.61,36.84,"2,803"
8890,豊沼,44,"4,507","2,086",46.28,534,"2,490","1,487","4,642","2,042",660,32.32,29,"359,916",161,3,361,7.36,8.34,8.34,10.6,10.42,13.73,16.54,15.32,9.36,31.03,48.28,"1,996"
8891,砂川,"1,356","10,949","5,054",46.16,"1,212","6,293","3,453","11,816","4,959","1,725",34.79,136,"946,321",682,47,"1,353",7.06,7.82,8.98,11.29,10.7,13.58,16.54,14.05,9.98,49.26,38.97,"5,212"
8892,滝川,"3,338","24,119","11,327",46.96,"2,918","14,720","6,459","26,198","10,974","3,828",34.88,282,"2,843,007","1,528",109,"3,955",7.7,8.82,7.97,13.01,12.93,14.19,15.74,12.8,6.84,50,39.36,"11,740"
8893,江部乙,58,"3,462","1,480",42.75,260,"1,603","1,612","3,596","1,285",349,27.16,36,"133,868",170,5,278,4.26,6.59,4.69,7.08,9.01,12.6,17.01,17.76,21.01,52.78,38.89,"1,125"
8894,妹背牛,72,"2,809","1,321",47.03,272,"1,458","1,095","3,333","1,163",290,24.94,47,"324,599",182,11,372,5.84,6.87,6.13,8.71,9.6,14.06,18.6,17.78,12.4,46.81,36.17,"1,420"
8895,深川,"1,906","14,316","6,605",46.14,"1,546","8,289","4,487","16,583","6,542","2,353",35.97,208,"1,826,496",963,60,"2,513",6.86,8.92,7.6,11.39,12.07,13.24,16.38,14.03,9.52,47.6,38.94,"7,559"
8896,納内,52,"1,807",849,46.98,120,946,797,"1,969",745,199,26.71,14,"54,329",76,5,144,3.54,6.39,5.53,8.32,9.82,13.96,18.68,18.73,15.03,42.86,42.86,670
8897,伊納,255,"1,095",513,46.85,134,590,373,"2,098",455,135,29.67,10,"186,913",75,4,653,7.01,8.83,5.55,10.92,10.1,13.74,19.93,13.56,10.37,10,20,931
8898,近文,60,"32,939","15,252",46.3,"3,673","20,183","8,900","27,599","14,935","5,133",34.37,215,"3,677,391","1,035",82,"5,215",7.09,9.04,9.73,12.04,11.98,13.78,16.63,12.02,7.68,54.42,31.63,"8,639"
8899,旭川,"8,860","43,630","19,417",44.5,"3,910","25,894","13,407","74,137","22,636","10,750",47.49,953,"10,741,126","5,202",424,"5,105",6,6.33,8.99,12.25,12.14,14.11,16.8,13.69,9.68,57.82,35.05,"50,768"
8900,池田園,6,560,257,45.89,51,290,227,513,221,63,28.51,4,0,25,5,81,5.1,7.03,4.22,9.49,9.84,13.18,19.86,15.29,15.99,50,50,113
8901,流山温泉,5,326,144,44.17,32,215,102,250,128,33,25.78,0,0,20,3,7,5.43,8.29,6,9.14,11.14,18.57,19.71,10.57,11.14,0,0,82
8902,銚子口,16,152,67,44.08,9,91,48,166,66,17,25.76,0,0,15,1,7,4.73,4.73,5.41,7.43,8.78,23.65,18.92,16.22,10.14,0,0,76
8903,鹿部,118,552,277,50.18,11,251,289,572,272,48,17.65,1,0,13,2,0,1.27,1.45,2.55,3.45,4.73,10.91,49.64,21.82,4.18,0,100,171
8904,渡島沼尻,6,120,61,50.83,13,74,35,92,39,8,20.51,0,0,4,0,0,4.13,14.88,6.61,10.74,9.92,14.05,19.83,10.74,9.09,0,0,28
8905,渡島砂原,48,"2,441","1,180",48.34,323,"1,473",644,"2,342",814,204,25.06,25,"99,530",91,3,250,8.44,9.66,10.32,11.92,11.02,12.98,15.89,11.02,8.76,52,32,752
8906,掛澗,24,"2,459","1,149",46.73,330,"1,474",650,"2,614",903,256,28.35,11,"35,466",99,2,406,8.6,9.46,9.7,11.78,10.15,15.41,14.15,11.7,9.05,27.27,36.36,890
8907,尾白内,28,"3,011","1,397",46.4,340,"1,817",861,"2,890","1,245",406,32.61,21,"110,853",125,1,77,7.19,7.55,9.91,11.4,11.56,14.31,17.03,13.72,7.32,33.33,57.14,"1,115"
8908,東森,25,"7,198","3,332",46.29,873,"4,247","2,078","7,154","3,067",975,31.79,127,"935,318",521,26,296,7.82,8.2,7.82,11.54,11.68,14.7,16.7,13.41,8.13,39.37,48.03,"3,297"
8909,深川,"2,299","14,316","6,605",46.14,"1,546","8,289","4,487","16,583","6,542","2,353",35.97,208,"1,826,496",963,60,"2,513",6.86,8.92,7.6,11.39,12.07,13.24,16.38,14.03,9.52,47.6,38.94,"7,559"
8910,北一已,6,"1,618",685,42.34,130,775,700,"1,597",587,162,27.6,3,0,29,2,79,4.86,6.48,5.3,7.73,8.35,12.84,19.2,15.71,19.51,0,33.33,470
8911,秩父別,106,"2,211","1,050",47.49,235,"1,188",807,"2,300",872,219,25.11,27,"173,377",137,6,226,5.74,9.15,7.09,9.69,11.22,12.83,15.48,17.27,11.53,33.33,51.85,969
8912,北秩父別,4,457,214,46.83,18,223,236,511,150,35,23.33,2,0,4,0,89,1.46,5.83,3.54,7.08,8.13,15,16.88,16.25,25.83,50,100,32
8913,石狩沼田,140,"2,786","1,286",46.16,289,"1,517",977,"3,182","1,156",382,33.04,36,"285,110",185,7,341,7.08,7.33,7.26,9.67,11.32,13.12,16.24,14.7,13.3,52.78,36.11,"1,430"
8914,真布,4,140,68,48.57,12,86,45,115,41,0,0,0,0,1,0,0,3.5,6.99,11.19,9.09,8.39,20.28,13.99,12.59,13.99,0,0,5
8915,恵比島,10,50,22,44,2,26,23,61,23,8,34.78,0,0,3,0,0,1.92,3.85,7.69,5.77,9.62,11.54,28.85,28.85,1.92,0,0,8
8916,峠下,3,13,6,46.15,1,9,10,15,6,1,16.67,0,0,0,0,0,0,5,5,5,5,15,35,30,0,0,0,0
8917,
8918,幌糠,1,205,97,47.32,20,96,84,231,80,12,15,3,"10,844",13,0,14,5.53,7.54,4.52,8.04,9.05,12.56,19.6,25.13,8.04,33.33,66.67,61
8919,藤山,55,113,55,48.67,3,49,60,115,49,8,16.33,0,0,2,0,0,0.9,4.5,3.6,4.5,8.11,14.41,18.92,25.23,19.82,0,0,26
8920,大和田,2,"1,421",711,50.04,179,906,336,"1,068",602,166,27.57,15,"302,180",62,4,122,7.95,9.42,7.1,12.8,17.23,14.42,14.98,10.2,5.91,66.67,20,383
8921,留萌,108,"18,112","8,528",47.08,"1,977","10,950","5,179","21,402","8,427","3,014",35.77,249,"2,348,567","1,269",80,"2,533",7.12,7.36,8.15,12.15,12.28,15.25,16.91,13.1,7.67,45.78,38.15,"11,113"
8922,瀬越,19,"15,219","7,090",46.59,"1,596","9,129","4,494","17,135","7,167","2,639",36.82,226,"1,887,299","1,107",75,"1,308",6.75,7.15,7.69,11.73,11.94,15.81,17.48,13.37,8.07,47.35,39.38,"9,191"
8923,礼受,83,408,192,47.06,30,208,174,343,169,39,23.08,2,0,18,1,12,4.62,3.89,3.41,9.25,7.3,17.76,18.49,17.76,17.52,50,50,73
8924,阿分,6,382,174,45.55,29,187,165,395,154,36,23.38,3,0,19,1,12,4.71,4.45,4.19,9.42,7.07,17.28,15.97,17.54,19.37,66.67,33.33,139
8925,信砂,4,560,247,44.11,47,277,229,662,242,73,30.17,9,"20,876",34,1,37,5.8,5.25,6.16,6.52,12.32,13.77,14.86,19.93,15.4,11.11,77.78,257
8926,舎熊,153,678,302,44.54,53,323,294,747,296,91,30.74,10,"20,876",31,1,57,5.38,5.08,5.68,6.58,11.51,13,15.4,21.23,16.14,10,80,250
8927,朱文別,2,540,240,44.44,31,227,273,497,246,74,30.08,9,"20,876",26,1,29,4.32,3.38,4.89,6.77,8.08,11.84,17.48,23.12,20.11,0,88.89,104
8928,箸別,4,822,369,44.89,67,354,403,"1,252",337,98,29.08,9,"55,345",58,4,129,5.33,4.48,3.76,10.3,8.24,10.91,16.12,18.06,22.79,44.44,55.56,616
8929,増毛,2,"3,247","1,456",44.84,335,"1,781","1,127","3,601","1,437",489,34.03,50,"310,134",225,10,339,6.85,7.28,7.59,10.36,10.8,13.11,17.83,14.44,11.75,44,50,"1,500"
8930,旭川,"14,804","43,630","19,417",44.5,"3,910","25,894","13,407","74,137","22,636","10,750",47.49,953,"10,741,126","5,202",424,"5,105",6,6.33,8.99,12.25,12.14,14.11,16.8,13.69,9.68,57.82,35.05,"50,768"
8931,神楽岡,72,"31,484","14,439",45.86,"3,585","19,219","8,641","24,335","14,058","4,324",30.76,152,"1,923,022","1,027",68,"2,382",7.55,8.04,8.48,12.52,11.96,14.69,17.07,12.64,7.05,43.42,43.42,"8,799"
8932,緑が丘,138,"26,200","12,060",46.03,"3,371","16,443","6,319","22,342","11,468","3,676",32.05,95,"674,077",618,49,"5,352",8.05,10.08,9.55,12.07,12.26,14.76,16.3,10.6,6.33,44.21,43.16,"6,536"
8933,西御料,372,"14,600","6,655",45.58,"1,983","9,231","3,335","15,467","6,121","1,871",30.57,40,"213,359",274,22,"4,799",8.19,11.29,9.39,11.25,12.82,15.22,15.64,9.69,6.52,42.5,42.5,"4,842"
8934,西瑞穂,14,"1,243",569,45.78,98,654,491,"1,216",501,104,20.76,0,0,23,0,85,4.52,7.34,4.68,8.95,9.6,15.32,17.74,19.52,12.34,0,0,373
8935,西神楽,154,"2,462","1,136",46.14,226,"1,301",939,"2,403","1,013",224,22.11,12,"11,392",94,2,151,5.8,6.73,4.95,9.94,9.12,15.45,19.59,16.02,12.41,25,50,885
8936,西聖和,30,844,407,48.22,65,416,385,791,340,76,22.35,4,0,27,1,45,3.59,7.18,5.32,6.6,11,13.77,17.82,19.79,14.93,25,50,176
8937,千代ケ岡,40,496,233,46.98,27,218,241,548,208,52,25,2,0,22,1,35,3.31,5.79,4.34,4.75,8.26,14.26,19.63,23.55,16.12,0,100,147
8938,北美瑛,20,297,144,48.48,21,151,154,446,104,16,15.38,1,"18,225",21,1,22,3.08,5.54,6.15,6.77,11.69,11.38,17.54,21.85,16,0,0,182
8939,美瑛,"1,036","7,530","3,507",46.57,850,"4,086","2,592","7,621","3,198",895,27.99,87,"1,122,701",406,34,797,6.98,8.01,6.79,11.43,11.61,12.88,15.69,16.22,10.39,40.23,44.83,"3,140"
8940,美馬牛,70,493,243,49.29,69,284,126,579,182,41,22.53,11,"11,476",41,7,66,7.98,9.24,5.46,10.08,13.24,18.28,14.08,11.76,9.87,54.55,36.36,229
8941,上富良野,666,"9,675","4,840",50.03,"1,480","5,866","2,338","10,162","3,799",986,25.95,100,"650,423",493,36,"1,086",10.2,9.37,11.56,13.29,12.43,11.56,13.43,12.02,6.14,41,45,"5,071"
8942,西中,38,608,299,49.18,81,319,199,765,219,31,14.16,6,"25,806",15,1,31,8.64,7.97,4.15,11.13,10.96,12.79,18.44,15.95,9.97,33.33,50,324
8943,中富良野,258,"3,392","1,570",46.29,520,"1,956",901,"3,190","1,349",353,26.17,34,"287,678",146,10,434,9.77,10.69,7.31,12.55,12.91,12.79,12.76,12.88,8.35,47.06,41.18,"1,297"
8944,鹿討,2,"1,023",493,48.19,152,594,253,797,377,86,22.81,5,"2,861",36,6,13,8.61,11.91,7.11,11.31,14.41,14.41,11.21,12.71,8.31,80,20,268
8945,学田,6,"4,190","2,011",48,627,"2,734",815,"3,311","1,786",565,31.63,31,"360,636",136,8,508,9.82,9.7,10.32,15.38,15.02,13.68,10.85,9.53,5.7,45.16,38.71,"1,251"
8946,富良野,"1,392","16,553","7,762",46.89,"2,298","10,264","3,997","16,575","7,310","2,488",34.04,175,"2,446,555",885,59,"2,946",8.95,9.26,9.07,14.33,13.45,13.19,13.58,11.26,6.91,49.71,37.14,"7,120"
8947,旭川,"14,804","43,630","19,417",44.5,"3,910","25,894","13,407","74,137","22,636","10,750",47.49,953,"10,741,126","5,202",424,"5,105",6,6.33,8.99,12.25,12.14,14.11,16.8,13.69,9.68,57.82,35.05,"50,768"
8948,旭川四条,76,"49,579","22,160",44.7,"4,659","30,056","14,404","78,455","25,832","12,283",47.55,"1,006","11,636,099","5,514",450,"4,134",6.39,6.52,9.52,13.14,12.21,13.9,16.52,12.94,8.85,58.15,34.1,"53,534"
8949,新旭川,148,"43,269","20,058",46.36,"4,506","26,857","11,461","49,815","21,519","9,488",44.09,457,"6,351,345","2,798",178,"3,740",7.12,7.08,10.49,14.15,12.54,13.46,15.38,12.06,7.73,46.17,39.17,"28,237"
8950,永山,940,"18,447","8,674",47.02,"2,461","11,496","4,437","20,190","8,000","2,573",32.16,129,"2,766,181",798,50,"2,873",8.94,9.08,9.59,14.34,12.41,13.07,15.39,10.76,6.41,39.53,35.66,"10,130"
8951,北永山,136,"5,954","2,788",46.83,579,"3,714","1,633","5,566","2,687",989,36.81,28,"148,614",182,10,"1,451",5.79,9.28,10.6,12.1,11.83,13.63,16.69,11.76,8.32,35.71,39.29,"1,601"
8952,南比布,8,"1,451",836,57.62,90,642,455,"1,589",423,85,20.09,6,"76,859",54,5,0,3.79,7.49,4.97,8.42,11.87,14.81,19.28,15.4,13.97,33.33,33.33,582
8953,比布,186,"3,104","1,451",46.75,357,"1,683","1,078","2,808","1,261",309,24.5,38,"236,556",175,7,278,6.93,8.27,6.8,10.26,10.97,13.59,16.64,15.77,10.77,39.47,50,978
8954,北比布,29,406,202,49.75,22,206,173,345,150,29,19.33,0,0,10,0,0,2.99,5.24,6.23,7.98,9.48,15.96,16.71,21.2,14.21,0,0,32
8955,蘭留,2,216,105,48.61,18,122,98,271,98,41,41.84,2,0,21,2,18,4.18,7.11,5.02,8.37,14.23,13.81,14.23,19.67,13.39,0,50,108
8956,塩狩,6,15,8,53.33,0,6,6,14,9,3,33.33,2,0,6,0,0,0,0,8.33,16.67,0,16.67,25,25,8.33,50,0,17
8957,和寒,164,"2,862","1,302",45.49,328,"1,414","1,135","3,089","1,251",399,31.89,55,"226,326",211,8,329,7.47,6.81,5.56,10.46,9.66,11.61,18.31,16.02,14.11,58.18,36.36,"1,223"
8958,東六線,5,239,116,48.54,21,133,79,217,76,9,11.84,1,0,3,0,0,5.58,7.3,6.01,11.16,11.59,16.31,16.31,12.02,13.73,0,100,9
8959,剣淵,216,"2,200","1,020",46.36,266,"1,162",775,"2,468",901,255,28.3,43,"301,105",160,5,379,7.49,9.08,7.13,9.45,9.04,15.21,14.08,15.21,13.31,44.19,41.86,918
8960,北剣淵,2,204,107,52.45,18,120,78,304,68,12,17.65,0,"1,433",7,0,0,5.58,6.51,8.37,8.37,11.63,14.42,16.74,14.88,13.49,0,0,113
8961,士別,688,"15,103","7,011",46.42,"1,940","8,694","4,474","15,645","6,457","1,909",29.56,201,"2,008,559",982,64,"1,839",8.08,8.51,6.82,11.93,12.48,14.24,15.61,13.17,9.15,52.74,30.35,"7,305"
8962,下士別,7,443,215,48.53,48,247,142,403,158,26,16.46,3,"73,466",14,0,14,5.72,8.24,7.78,6.64,10.53,20.14,16.7,14.42,9.84,33.33,66.67,80
8963,多寄,18,635,310,48.82,41,328,251,701,259,75,28.96,7,0,44,1,59,2.9,7.42,4.84,6.45,8.23,17.9,21.29,18.39,12.58,57.14,28.57,200
8964,瑞穂,4,230,120,52.17,23,130,98,270,74,17,22.97,2,0,6,0,8,4.8,6,6.8,7.6,12.4,14.8,16.4,22.8,8.4,50,50,41
8965,風連,42,"2,850","1,268",44.49,352,"1,499",979,"3,334","1,161",323,27.82,36,"325,053",194,9,385,7.43,8.88,5.87,9.48,11.78,13.4,16.09,14.78,12.31,38.89,36.11,"1,429"
8966,東風連,2,633,316,49.92,73,358,198,"1,599",241,51,21.16,11,"222,404",58,1,489,9.08,4.62,8.92,12.1,8.76,14.65,16.72,14.01,11.15,27.27,9.09,742
8967,名寄,882,"22,338","10,428",46.68,"2,883","13,699","5,763","21,484","10,346","3,881",37.51,255,"2,938,460","1,258",74,"2,893",8.92,8.97,10.11,13.74,11.77,12.49,14.8,11.73,7.46,44.31,41.18,"9,309"
8968,日進,20,"1,571",761,48.44,153,"1,005",358,"1,611",733,314,42.84,3,0,45,1,353,5.87,11.75,13.93,12.08,12.54,12.21,14.26,11.95,5.41,33.33,66.67,609
8969,
8970,北星,2,190,104,54.74,24,112,62,158,82,40,48.78,1,0,4,0,5,8.08,5.05,11.62,17.68,7.07,12.63,12.63,16.67,8.59,0,100,30
8971,智恵文,10,174,91,52.3,21,99,52,180,84,50,59.52,2,0,4,0,5,7.56,6.4,12.21,20.93,9.3,9.88,11.05,15.12,7.56,50,50,36
8972,智北,4,188,99,52.66,21,93,56,195,77,29,37.66,2,0,2,0,0,8.24,7.06,6.47,14.71,12.35,11.76,13.53,18.24,7.65,50,50,13
8973,南美深,3,574,271,47.21,60,305,213,499,228,62,27.19,1,58,22,0,0,5.54,7.96,4.67,10.9,10.9,14.01,16.26,16.78,12.98,0,0,143
8974,美深,222,"4,315","2,075",48.09,463,"2,410","1,441","4,559","1,869",660,35.31,71,"517,653",288,14,573,6.19,10.22,6.26,12.3,10.43,13.18,15.08,15.5,10.84,56.34,33.8,"1,988"
8975,初野,10,212,108,50.94,30,111,73,181,77,20,25.97,0,0,1,0,0,8.33,6.94,6.48,12.04,5.09,16.67,16.67,15.28,12.5,0,0,4
8976,紋穂内,2,140,72,51.43,12,74,54,120,53,13,24.53,0,0,1,0,0,6.43,3.57,7.14,4.29,15,18.57,12.14,17.86,15,0,0,0
8977,恩根内,6,105,57,54.29,5,52,52,119,46,12,26.09,4,"4,373",8,0,10,0.91,10,3.64,9.09,9.09,14.55,16.36,25.45,10.91,50,50,23
8978,豊清水,5,31,16,51.61,3,11,5,26,8,0,0,0,0,0,0,0,10,20,5,10,10,20,0,0,25,0,0,0
8979,天塩川温泉,11,35,18,51.43,0,26,14,28,17,7,41.18,0,0,1,0,0,0,5,2.5,5,7.5,27.5,27.5,10,15,0,0,0
8980,咲来,2,75,41,54.67,0,33,37,133,45,21,46.67,1,0,9,0,10,0,5.71,2.86,0,14.29,14.29,17.14,28.57,17.14,100,0,40
8981,音威子府,90,867,473,54.56,53,632,189,874,416,141,33.89,14,"33,311",75,6,152,3.55,19.11,7.55,8.7,9.73,23.46,10.3,11.1,6.52,21.43,50,401
8982,筬島,9,11,5,45.45,0,5,6,10,7,3,42.86,0,0,0,0,0,0,0,9.09,9.09,0,18.18,27.27,27.27,9.09,0,0,0
8983,佐久,13,189,98,51.85,4,78,102,215,105,34,32.38,4,"2,631",22,0,0,1.09,3.26,3.26,3.8,10.33,13.04,22.83,31.52,10.87,50,50,68
8984,天塩中川,6,"1,411",725,51.38,156,854,413,"1,568",713,293,41.09,26,"75,603",134,3,216,7.52,6.11,6.39,11.74,14.27,15.74,16.8,13.77,7.66,65.38,19.23,833
8985,
8986,歌内,1,37,18,48.65,1,24,12,31,15,3,20,1,0,2,0,0,0,8.11,2.7,8.11,10.81,27.03,18.92,10.81,13.51,0,100,3
8987,問寒別,2,234,120,51.28,30,168,59,282,110,43,39.09,4,"15,571",22,0,53,7.39,8.95,8.95,11.28,17.12,13.23,17.9,6.61,8.56,50,25,102
8988,糠南,5,171,87,50.88,24,123,47,247,84,35,41.67,3,"14,612",21,0,50,8.54,8.54,9.05,13.07,17.09,11.06,16.58,6.03,10.05,66.67,0,98
8989,
8990,雄信内,10,166,85,51.2,27,93,48,230,69,23,33.33,3,"13,753",19,1,62,5.99,17.37,6.59,7.78,16.77,10.18,15.57,14.37,5.39,33.33,33.33,111
8991,安牛,2,37,19,51.35,11,41,17,38,12,1,8.33,0,0,0,0,0,8.7,17.39,4.35,7.25,15.94,17.39,8.7,13.04,7.25,0,0,0
8992,南幌延,2,32,17,53.13,11,39,16,42,11,1,9.09,0,0,0,0,0,9.23,16.92,4.62,7.69,15.38,16.92,9.23,13.85,6.15,0,0,0
8993,上幌延,2,31,17,54.84,1,9,3,39,10,3,30,0,0,1,0,0,7.69,0,7.69,15.38,15.38,23.08,7.69,15.38,7.69,0,0,1
8994,幌延,84,"1,923","1,007",52.37,256,"1,259",421,"1,932",956,424,44.35,28,"305,499",195,8,149,10.43,5.06,10.54,15.29,11.47,18.29,12.4,9.81,6.71,53.57,28.57,"1,109"
8995,
8996,下沼,6,33,15,45.45,4,17,5,53,11,0,0,0,0,3,1,0,12,8,4,8,16,24,12,0,16,0,0,13
8997,豊富,68,"3,273","1,635",49.95,408,"1,979",897,"3,384","1,451",475,32.74,59,"959,250",227,13,311,8.68,7.22,8.13,11.73,11.76,17.09,14.29,11.88,9.23,61.02,28.81,"1,638"
8998,徳満,2,35,18,51.43,4,25,12,23,10,2,20,0,0,0,0,0,4.88,12.2,7.32,2.44,14.63,26.83,12.2,7.32,12.2,0,0,0
8999,芦川,4,20,9,45,3,14,3,13,11,5,45.45,0,0,0,0,0,10,10,10,10,15,20,20,5,0,0,0,2
9000,兜沼,6,185,94,50.81,32,136,58,228,84,34,40.48,3,0,15,0,26,7.56,10.67,5.78,10.22,16,15.56,14.67,11.56,8,33.33,66.67,87
9001,勇知,4,135,63,46.67,13,90,36,144,61,19,31.15,2,0,12,1,14,7.19,4.32,8.63,10.79,14.39,20.14,12.23,10.07,12.23,0,100,42
9002,抜海,13,49,24,48.98,3,14,14,61,18,1,5.56,0,0,2,0,0,3.23,12.9,3.23,3.23,16.13,9.68,16.13,19.35,16.13,0,0,13
9003,南稚内,162,"18,252","8,932",48.94,"2,183","11,711","4,360","21,060","8,444","3,157",37.39,230,"4,199,230","1,277",65,"2,164",7.88,8.46,9.01,13.48,13.47,15.35,14.95,11.56,5.86,43.48,39.57,"11,985"
9004,稚内,190,"6,811","3,189",46.82,665,"4,109","2,037","10,514","3,295","1,322",40.12,155,"1,995,924",827,63,600,6.36,6.99,8.6,11.88,11.32,15.15,17.56,14.31,7.84,48.39,42.58,"7,313"
9005,旭川,"8,860","43,630","19,417",44.5,"3,910","25,894","13,407","74,137","22,636","10,750",47.49,953,"10,741,126","5,202",424,"5,105",6,6.33,8.99,12.25,12.14,14.11,16.8,13.69,9.68,57.82,35.05,"50,768"
9006,旭川四条,76,"49,693","22,211",44.7,"4,672","30,121","14,441","78,410","25,874","12,286",47.48,"1,005","11,623,424","5,510",450,"4,106",6.4,6.53,9.52,13.14,12.2,13.89,16.52,12.95,8.84,58.21,34.13,"53,461"
9007,新旭川,74,"43,269","20,058",46.36,"4,506","26,857","11,461","49,815","21,519","9,488",44.09,457,"6,351,345","2,798",178,"3,740",7.12,7.08,10.49,14.15,12.54,13.46,15.38,12.06,7.73,46.17,39.17,"28,237"
9008,南永山,226,"41,663","19,526",46.87,"5,091","26,741","9,545","36,553","18,436","5,735",31.11,248,"5,539,375","1,674",98,"2,945",8.01,8.47,10.11,14.25,12.59,14.3,16.39,10.32,5.54,39.11,38.31,"17,228"
9009,東旭川,44,"12,569","5,772",45.92,"1,636","7,631","3,285","13,129","4,603",933,20.27,59,"923,960",442,19,"1,776",8.34,8.87,8.01,12.67,12.33,14.63,15.09,10.61,9.45,38.98,47.46,"6,392"
9010,北日ノ出,2,"2,225","1,022",45.93,188,"1,207",812,"4,202",827,186,22.49,9,"10,262",186,5,71,5.17,6.75,7.25,9.47,10.83,14.59,16.67,15.36,13.91,55.56,22.22,"2,975"
9011,桜岡,10,511,238,46.58,46,253,221,482,197,42,21.32,3,0,11,0,30,5.56,6.7,3.07,7.28,10.34,12.84,23.56,19.73,10.92,0,100,76
9012,当麻,272,"4,552","2,105",46.24,600,"2,440","1,520","4,294","1,764",434,24.6,53,"485,189",269,9,501,8.16,8.62,6.25,11.14,11.36,13.05,14.76,14.35,12.31,41.51,49.06,"1,706"
9013,将軍山,12,598,283,47.32,42,292,259,607,236,49,20.76,8,0,22,1,0,3.88,5.73,4.38,7.93,11.3,11.8,19.73,22.93,12.31,25,50,203
9014,伊香牛,12,480,229,47.71,33,236,230,442,197,42,21.32,7,0,13,0,0,4.43,4.43,6.84,6.04,11.47,13.68,14.89,22.74,15.49,28.57,57.14,95
9015,愛別,92,"2,287","1,058",46.26,257,"1,201",801,"2,536",932,266,28.54,28,"118,645",124,5,311,6.68,8.32,7.04,10.85,10.23,12.75,17.26,15.36,11.51,50,35.71,999
9016,中愛別,16,251,121,48.21,20,130,107,246,104,22,21.15,5,"19,668",12,0,13,3.88,6.98,1.94,8.53,11.63,16.28,18.99,21.71,10.08,40,60,29
